id;UID;Mes_Ref;Cod_Empresa;UC;score_ia
27051;187413281175720251101;2025-11-01;18;108412240;0
27052;187413381175820251101;2025-11-01;18;14316515;0
27053;187413481175920251101;2025-11-01;18;16497240;0
27057;187416581186220251101;2025-11-01;18;71490305905;0
27058;187417081187420251101;2025-11-01;18;241841005930;0
27059;187417481188120251101;2025-11-01;18;377834305985;0
27060;187417681189620251101;2025-11-01;18;48429205980;0
27061;187418081190820251101;2025-11-01;18;174634205920;0
27062;187418181190920251101;2025-11-01;18;137662505931;0
27064;187418681192220251101;2025-11-01;18;237254905974;0
27065;187418781192320251101;2025-11-01;18;390294105964;0
27067;187419581193720251101;2025-11-01;18;467294905976;0
27068;187419781194220251101;2025-11-01;18;487300405997;0
27074;187420881198920251101;2025-11-01;18;3085406345;0
27075;187421081199520251101;2025-11-01;18;3085369718;0
27077;187427781231220251101;2025-11-01;18;4821718;0
20484;187427783015420251201;2025-12-01;18;4821718;0
27078;187428681232420251101;2025-11-01;18;58971;0
27080;187429081232920251101;2025-11-01;18;557625;0
27083;187439681243920251101;2025-11-01;18;92101;0
27084;187541781420020251101;2025-11-01;18;86027441;0
20499;187541783018320251201;2025-12-01;18;86027441;0
27085;187542381421120251101;2025-11-01;18;41751690;0
14174;187542387428920260101;2026-01-01;18;41751690;0
27086;187655781738920251101;2025-11-01;18;86717723;0
20500;187655783018620251201;2025-12-01;18;86717723;0
27087;187655881739020251101;2025-11-01;18;106261002;0
20485;187655883015520251201;2025-12-01;18;106261002;0
14173;187655887428720260101;2026-01-01;18;106261002;0
20448;188158483006120251201;2025-12-01;18;4000593176;0
20449;188158583006220251201;2025-12-01;18;21110778;0
20450;188158683006420251201;2025-12-01;18;19517823;0
20451;188158783006520251201;2025-12-01;18;40295060;0
20453;188158883006720251201;2025-12-01;18;4000586252;0
20456;188158983007020251201;2025-12-01;18;38603527;0
20471;188159083008520251201;2025-12-01;18;4000992360;0
20472;188159183008620251201;2025-12-01;18;4000540308;0
20473;188159283008720251201;2025-12-01;18;36019127;0
20474;188159383008820251201;2025-12-01;18;29236401;0
20475;188159483008920251201;2025-12-01;18;4003949467;0
20476;188159583009020251201;2025-12-01;18;27132439;0
20477;188159683009120251201;2025-12-01;18;38680262;0
20478;188159783009420251201;2025-12-01;18;36638056;0
20479;188159883009520251201;2025-12-01;18;34260927;0
20480;188159983009620251201;2025-12-01;18;32441541;0
14184;188159987431320260101;2026-01-01;18;32441541;0
20483;188160983015320251201;2025-12-01;18;9304835;0
20486;188161083015720251201;2025-12-01;18;103837361;0
20488;188161183016020251201;2025-12-01;18;52027252;0
14192;188161187810820260101;2026-01-01;18;52027252;0
20497;188161283018020251201;2025-12-01;18;75977214;0
20502;188161383018820251201;2025-12-01;18;89328167;0
20503;188161483018920251201;2025-12-01;18;9537185;0
27088;188161583019020251101;2025-11-01;18;9604380;0
20508;188161783019820251201;2025-12-01;18;4458771;0
20514;188161883020620251201;2025-12-01;18;10197479;0
20515;188161983020720251201;2025-12-01;18;50245077;0
20520;188162083021620251201;2025-12-01;18;3002115348;0
20521;188162183021720251201;2025-12-01;18;909941301880;0
20522;188162283021920251201;2025-12-01;18;553471001861;0
20523;188162383022020251201;2025-12-01;18;507858101829;0
20524;188162483022120251201;2025-12-01;18;3011020234;0
20525;188162583022220251201;2025-12-01;18;3007574764;0
20526;188162683022320251201;2025-12-01;18;3000824554;0
20527;188162783022620251201;2025-12-01;18;3006608326;0
20529;188162883022920251201;2025-12-01;18;3002043589;0
20530;188162983023020251201;2025-12-01;18;3002310408;0
20532;188163083023220251201;2025-12-01;18;3005099224;0
20534;188163183023420251201;2025-12-01;18;494022401892;0
20535;188163283023520251201;2025-12-01;18;3007122228;0
20536;188163383023620251201;2025-12-01;18;3001005388;0
20538;188163483023820251201;2025-12-01;18;3007263253;0
20539;188163583023920251201;2025-12-01;18;722209301830;0
20540;188163683024020251201;2025-12-01;18;3001226658;0
20541;188163783024120251201;2025-12-01;18;3001098497;0
20542;188163883024220251201;2025-12-01;18;3000465803;0
20543;188163983024320251201;2025-12-01;18;3000084590;0
20546;188164083024620251201;2025-12-01;18;49952501877;0
20547;188164183024720251201;2025-12-01;18;3011741944;0
4920;189110631192483920260301;2026-03-01;189;100126748310;0
4929;189110632192485120260301;2026-03-01;189;100251279681;2
4933;189110633192485520260301;2026-03-01;189;218071500419;0
1181;189112777193802620260401;2026-04-01;189;100256450893;2
4964;1891313320260301;2026-03-01;189;200002550566;0
4987;18914020260301;2026-03-01;189;200003180363;0
4988;18917020260301;2026-03-01;189;200008709443;0
4966;1891813520260301;2026-03-01;189;200004980436;0
4997;189203020260301;2026-03-01;189;2000526399;0
4998;189215020260301;2026-03-01;189;200009069375;0
942810;189221020260401;2026-04-01;189;5484521;0
4967;1892210220260301;2026-03-01;189;200008619398;0
17088;18923020260101;2026-01-01;189;202263995;2
4989;18923020260301;2026-03-01;189;202263995;2
4990;18924020260301;2026-03-01;189;200008578381;0
61228;1892476541611020250601;2025-06-01;189;204190567;0
36329;1892476576078220251001;2025-10-01;189;204190567;0
29822;1892476579995820251101;2025-11-01;189;204190567;0
61229;1892476641611220250601;2025-06-01;189;100089199134;0
36310;1892476675368020251001;2025-10-01;189;100089199134;0
29806;1892476678612220251101;2025-11-01;189;100089199134;0
4902;1892476693407620260301;2026-03-01;189;100089199134;0
61230;1892476741611420250601;2025-06-01;189;100202972565;2
36325;1892476775461420251001;2025-10-01;189;100202972565;0
23410;1892476781476520251201;2025-12-01;189;100202972565;0
10801;1892476788139020260201;2026-02-01;189;100202972565;0
4898;1892476793331120260301;2026-03-01;189;100202972565;0
16996;18925477192229620260101;2026-01-01;189;1004980806;0
61231;1892547741756420250601;2025-06-01;189;1004980806;0
42759;1892547774517420250901;2025-09-01;189;1004980806;0
36315;1892547775385520251001;2025-10-01;189;1004980806;0
54740;1892547776549020250701;2025-07-01;189;1004980806;0
29796;1892547778256420251101;2025-11-01;189;1004980806;0
23402;1892547781464720251201;2025-12-01;189;1004980806;0
1138;18925478193125620260401;2026-04-01;189;200004460521;2
36332;1892547876431420251001;2025-10-01;189;200004460521;0
312185;189283120220101;2022-01-01;189;2000472393;0
308470;189283220220201;2022-02-01;189;2000472393;0
304802;189283320220301;2022-03-01;189;2000472393;0
942812;189290020260401;2026-04-01;189;100210932798;0
61232;1893260149801320250601;2025-06-01;189;100228209710;2
61238;1893260249801920250601;2025-06-01;189;100219803222;2
29815;1893260279375920251101;2025-11-01;189;100219803222;0
1169;18932603193521320260401;2026-04-01;189;100184497848;0
61233;1893260349801420250601;2025-06-01;189;100184497848;2
23455;1893260387571720251201;2025-12-01;189;100184497848;0
61237;1893260449801820250601;2025-06-01;189;100221002525;2
23433;1893260481627320251201;2025-12-01;189;100221002525;0
61236;1893260549801720250601;2025-06-01;189;100202972620;2
61234;1893260649801520250601;2025-06-01;189;100056553281;0
23427;1893260681626620251201;2025-12-01;189;100056553281;0
61235;1893260749801620250601;2025-06-01;189;204631803;0
23415;1893260781625420251201;2025-12-01;189;204631803;0
4991;18933020260301;2026-03-01;189;200008755410;0
4992;18934020260301;2026-03-01;189;200008762522;0
10908;189342020260201;2026-02-01;189;2000472399;0
4993;18935020260301;2026-03-01;189;200008769390;0
61239;1893640555950420250601;2025-06-01;189;5484521;0
36336;1893640576771520251001;2025-10-01;189;5484521;0
29819;1893640579517120251101;2025-11-01;189;5484521;0
16983;1893640586103620260101;2026-01-01;189;5484521;0
10816;1893640590170020260201;2026-02-01;189;5484521;0
4915;18936406191893020260301;2026-03-01;189;300009629890;0
61240;1893640655950520250601;2025-06-01;189;300009629890;0
29823;1893640680794920251101;2025-11-01;189;300009629890;0
16984;1893640687241220260101;2026-01-01;189;300009629890;0
10819;1893640691029520260201;2026-02-01;189;300009629890;0
4909;18937267191186220260301;2026-03-01;189;5506322;0
3437;18937267193928720260401;2026-04-01;189;5506322;0
61241;1893726756153220250601;2025-06-01;189;5506322;0
36331;1893726776403720251001;2025-10-01;189;5506322;0
29811;1893726779183120251101;2025-11-01;189;5506322;0
23442;1893726783102820251201;2025-12-01;189;5506322;0
16981;1893726785779420260101;2026-01-01;189;5506322;0
4912;18937268191196720260301;2026-03-01;189;5494588;0
3441;18937268193933220260401;2026-04-01;189;5494588;0
61242;1893726856153320250601;2025-06-01;189;5494588;0
67578;1893726875320820250501;2025-05-01;189;5494588;0
29812;1893726879231920251101;2025-11-01;189;5494588;0
23443;1893726883103520251201;2025-12-01;189;5494588;0
16979;1893726885744420260101;2026-01-01;189;5494588;0
10813;1893726889492820260201;2026-02-01;189;5494588;0
4910;18937269191188520260301;2026-03-01;189;5396578;0
3439;18937269193931820260401;2026-04-01;189;5396578;0
61243;1893726956153420250601;2025-06-01;189;5396578;0
36334;1893726976449320251001;2025-10-01;189;5396578;0
29810;1893726979183020251101;2025-11-01;189;5396578;0
23441;1893726983102520251201;2025-12-01;189;5396578;0
4908;18937270191183020260301;2026-03-01;189;5393644;0
3440;18937270193932020260401;2026-04-01;189;5393644;0
61244;1893727056153520250601;2025-06-01;189;5393644;0
36335;1893727076490520251001;2025-10-01;189;5393644;0
23440;1893727083101920251201;2025-12-01;189;5393644;0
61245;1893727156153620250601;2025-06-01;189;100241079167;0
23417;1893727181625620251201;2025-12-01;189;100241079167;0
4911;18937272191188720260301;2026-03-01;189;5485693;0
3438;18937272193931520260401;2026-04-01;189;5485693;0
61246;1893727256153720250601;2025-06-01;189;5485693;0
36333;1893727276444620251001;2025-10-01;189;5485693;0
23439;1893727283101220251201;2025-12-01;189;5485693;0
16982;1893727285783020260101;2026-01-01;189;5485693;0
5068;18938697193122920260301;2026-03-01;189;200009069375;0
61247;1893869769829120250601;2025-06-01;189;200009069375;0
29831;1893869781397820251101;2025-11-01;189;200009069375;0
23452;1893869787541820251201;2025-12-01;189;200009069375;0
61248;1893869869829220250601;2025-06-01;189;200008896626;0
54730;1893869871189420250701;2025-07-01;189;200008896626;0
29832;1893869881397920251101;2025-11-01;189;200008896626;0
23454;1893869887542520251201;2025-12-01;189;200008896626;0
16993;1893869890011420260101;2026-01-01;189;200008896626;0
5071;18938699193123920260301;2026-03-01;189;200008769390;0
61249;1893869969829520250601;2025-06-01;189;200008769390;0
54728;1893869971189120250701;2025-07-01;189;200008769390;0
29841;1893869981398820251101;2025-11-01;189;200008769390;0
8964;18938701194029320260301;2026-03-01;189;200008762522;0
61250;1893870169829720250601;2025-06-01;189;200008762522;0
54731;1893870171189520250701;2025-07-01;189;200008762522;0
29833;1893870181398020251101;2025-11-01;189;200008762522;0
8963;18938702194029120260301;2026-03-01;189;200008755410;0
61251;1893870269829820250601;2025-06-01;189;200008755410;0
54737;1893870273928920250701;2025-07-01;189;200008755410;0
29834;1893870281398120251101;2025-11-01;189;200008755410;0
5073;18938703193126020260301;2026-03-01;189;200008709443;0
61252;1893870369829920250601;2025-06-01;189;200008709443;0
54729;1893870371189220250701;2025-07-01;189;200008709443;0
29835;1893870381398220251101;2025-11-01;189;200008709443;0
16990;1893870390011120260101;2026-01-01;189;200008709443;0
5069;18938704193123120260301;2026-03-01;189;200008619398;0
61253;1893870469830120250601;2025-06-01;189;200008619398;0
54733;1893870471191220250701;2025-07-01;189;200008619398;0
29836;1893870481398320251101;2025-11-01;189;200008619398;0
23448;1893870487536920251201;2025-12-01;189;200008619398;0
16991;1893870490011220260101;2026-01-01;189;200008619398;0
5066;18938705193122520260301;2026-03-01;189;200008578381;0
61254;1893870569830220250601;2025-06-01;189;200008578381;0
54734;1893870571193820250701;2025-07-01;189;200008578381;0
29837;1893870581398420251101;2025-11-01;189;200008578381;0
23446;1893870587536620251201;2025-12-01;189;200008578381;0
16992;1893870590011320260101;2026-01-01;189;200008578381;0
54717;1893870669830320250701;2025-07-01;189;100175144954;0
42760;1893870674782320250901;2025-09-01;189;100175144954;0
36328;1893870675920220251001;2025-10-01;189;100175144954;2
67579;1893870676677620250501;2025-05-01;189;100175144954;0
29797;1893870678566420251101;2025-11-01;189;100175144954;2
16980;1893870685751320260101;2026-01-01;189;100175144954;0
10811;1893870688857120260201;2026-02-01;189;100175144954;0
4905;1893870693948620260301;2026-03-01;189;100175144954;0
54718;1893870769830420250701;2025-07-01;189;100155446734;0
36313;1893870775369420251001;2025-10-01;189;100155446734;0
29800;1893870778593620251101;2025-11-01;189;100155446734;0
23397;1893870781314520251201;2025-12-01;189;100155446734;0
10798;1893870787990820260201;2026-02-01;189;100155446734;0
4890;1893870792899320260301;2026-03-01;189;100155446734;0
54719;1893870869830520250701;2025-07-01;189;100155451797;0
36312;1893870875369320251001;2025-10-01;189;100155451797;0
29799;1893870878593520251101;2025-11-01;189;100155451797;0
23395;1893870881314320251201;2025-12-01;189;100155451797;0
4892;1893870892964920260301;2026-03-01;189;100155451797;0
5072;18938709193124520260301;2026-03-01;189;200004980436;0
61255;1893870969830620250601;2025-06-01;189;200004980436;0
54736;1893870973928820250701;2025-07-01;189;200004980436;0
29838;1893870981398520251101;2025-11-01;189;200004980436;0
54720;1893871069830720250701;2025-07-01;189;100163587619;0
36311;1893871075369220251001;2025-10-01;189;100163587619;0
29801;1893871078606720251101;2025-11-01;189;100163587619;0
23396;1893871081314420251201;2025-12-01;189;100163587619;0
10799;1893871088003320260201;2026-02-01;189;100163587619;0
4891;1893871092899920260301;2026-03-01;189;100163587619;0
4907;18938730190534820260301;2026-03-01;189;202263996;0
1179;18938730193634920260401;2026-04-01;189;202263996;0
54721;1893873069992720250701;2025-07-01;189;202263996;0
36330;1893873076369720251001;2025-10-01;189;202263996;0
61268;1893873076675820250601;2025-06-01;189;202263996;0
16978;1893873085349320260101;2026-01-01;189;202263996;0
23445;1893873085489320251201;2025-12-01;189;202263996;0
10812;1893873089166420260201;2026-02-01;189;202263996;0
10820;18938864192617620260201;2026-02-01;189;202263995;0
1180;18938864193802520260401;2026-04-01;189;202263995;0
54722;1893886470260320250701;2025-07-01;189;202263995;0
42761;1893886474944520250901;2025-09-01;189;202263995;0
23438;1893886482627220251201;2025-12-01;189;202263995;0
54723;1893886570260420250701;2025-07-01;189;10022801004;0
48725;1893886574284420250801;2025-08-01;189;10022801004;0
54724;1893892570278820250701;2025-07-01;189;4001478417;0
29820;1893892579673420251101;2025-11-01;189;4001478417;0
4913;18938948191379620260301;2026-03-01;189;100202972522;0
54725;1893894870285820250701;2025-07-01;189;100202972522;0
10817;1893894890261220260201;2026-02-01;189;100202972522;0
4918;18939953192483720260301;2026-03-01;189;300005000857;2
92492;1893995371174220250101;2025-01-01;189;300005000857;2
86330;1893995371174320250201;2025-02-01;189;300005000857;0
80055;1893995371174420250301;2025-03-01;189;300005000857;2
4926;18939954192484820260301;2026-03-01;189;300006830926;2
80056;1893995471174520250301;2025-03-01;189;300006830926;2
73793;1893995471174620250401;2025-04-01;189;300006830926;2
67566;1893995471174720250501;2025-05-01;189;300006830926;0
61256;1893995471174820250601;2025-06-01;189;300006830926;2
1178;18939955193535020260401;2026-04-01;189;300007350880;0
80057;1893995571174920250301;2025-03-01;189;300007350880;2
73794;1893995571175020250401;2025-04-01;189;300007350880;2
67567;1893995571175120250501;2025-05-01;189;300007350880;0
61257;1893995571175220250601;2025-06-01;189;300007350880;2
1170;18939956193528920260401;2026-04-01;189;300000065926;2
92493;1893995671175320250101;2025-01-01;189;300000065926;2
67568;1893995671175420250501;2025-05-01;189;300000065926;2
61258;1893995671175520250601;2025-06-01;189;300000065926;2
29814;1893995679356220251101;2025-11-01;189;300000065926;2
4927;18939957192484920260301;2026-03-01;189;300000057885;0
92494;1893995771175620250101;2025-01-01;189;300000057885;2
73795;1893995771175720250401;2025-04-01;189;300000057885;2
67569;1893995771175820250501;2025-05-01;189;300000057885;2
61259;1893995771175920250601;2025-06-01;189;300000057885;2
48723;1893995774269820250801;2025-08-01;189;300000057885;0
4924;18939958192484620260301;2026-03-01;189;300003050946;0
92495;1893995871176020250101;2025-01-01;189;300003050946;2
80058;1893995871176120250301;2025-03-01;189;300003050946;2
